#tactical-fusion-cyber/1	cwedetail	2026-09-24T01:35:04Z	MITRE CWE research view 1000, fetched 2026-09-23
CWE-488	The product does not sufficiently enforce boundaries between the states of different sessions, causing data to be provided to, or used by, the wrong session.	Data can bleed from one session to another through member variables of singleton objects, such as Servlets, and objects from a shared pool. In the case of Servlets, developers sometimes do not understand that, unless a Servlet implements the SingleThreadModel interface, the Servlet is a singleton; there is only one instance of the Servlet, and that single instance is used and re-used to handle multiple requests that are processed simultaneously by different threads. A common result is that developers use Servlet member fields in such a way that one user may inadvertently see another user's data. In other words, storing user data in Servlet member fields introduces a data access race condition.	[{"scopes":["Confidentiality"],"impacts":["Read Application Data"]}]	[{"phase":"Architecture and Design","description":"Protect the application's sessions from information leakage. Make sure that a session's data is not used or visible by other sessions."},{"phase":"Testing","description":"Use a static analysis tool to scan the code for information leakage vulnerabilities (e.g. Singleton Member Field)."},{"phase":"Architecture and Design","description":"In a multithreading environment, storing user data in Servlet member fields introduces a data access race condition. Do not use member fields to store information in the Servlet."}]	[{"method":"Automated Static Analysis","description":"Automated static analysis, commonly referred to as Static Application Security Testing (SAST), can find some instances of this weakness by analyzing source code (or binary/compiled code) without having to execute it. Typically, this is done by building a model of data flow and control flow, then searching for potentially-vulnerable patterns that connect sources (origins of input) with sinks (destinations where the data interacts with external components, a lower layer such as the OS, etc.)","effectiveness":"High"}]	
CWE-489	The product is released with debugging code still enabled or active.		[{"scopes":["Confidentiality","Integrity","Availability","Access Control","Other"],"impacts":["Bypass Protection Mechanism","Read Application Data","Gain Privileges or Assume Identity","Varies by Context"],"note":"Active debug code can create unintended entry points or expose sensitive information. The severity of the exposed debug code will depend on the particular instance. At the least, it will give an attacker sensitive information about the settings and mechanics of web applications on the server. At worst, as is often the case, the debug code will allow an attacker complete control over the web application and server, as well as confidential information that either of these access."}]	[{"phase":"Build and Compilation Distribution","description":"Remove debug code before deploying the application."}]	[{"method":"Automated Static Analysis","description":"Automated static analysis, commonly referred to as Static Application Security Testing (SAST), can find some instances of this weakness by analyzing source code (or binary/compiled code) without having to execute it. Typically, this is done by building a model of data flow and control flow, then searching for potentially-vulnerable patterns that connect sources (origins of input) with sinks (destinations where the data interacts with external components, a lower layer such as the OS, etc.)","effectiveness":"High"}]	[{"id":"CVE-2024-44092","description":"smartphone is built for production with debugging code present, allowing local privilege escalation"},{"id":"CVE-2024-36475","description":"network hub contains active debug code, which allows users to execute arbitrary OS commands using a debug function"},{"id":"CVE-2024-29075","description":"Mesh Wi-Fi router has active debug code, allowing attackers to modify device settings"}]
CWE-49	The product accepts path input in the form of trailing slash ('filedir/') without appropriate validation, which can lead to ambiguous path resolution and allow an attacker to traverse the file system to unintended locations or access arbitrary files.		[{"scopes":["Confidentiality","Integrity"],"impacts":["Read Files or Directories","Modify Files or Directories"]}]			[{"id":"CVE-2002-0253","description":"Overlaps infoleak"},{"id":"CVE-2001-0446","description":"Application server allows remote attackers to read source code for .jsp files by appending a / to the requested URL."},{"id":"CVE-2004-0334","description":"Bypass Basic Authentication for files using trailing /"},{"id":"CVE-2001-0893","description":"Read sensitive files with trailing /"},{"id":"CVE-2001-0892","description":"Web server allows remote attackers to view sensitive files under the document root (such as .htpasswd) via a GET request with a trailing /."},{"id":"CVE-2004-1814","description":"Directory traversal vulnerability in server allows remote attackers to read protected files via .. (dot dot) sequences in an HTTP request."}]
CWE-491	A class has a cloneable() method that is not declared final, which allows an object to be created without calling the constructor. This can cause the object to be in an unexpected state.		[{"scopes":["Integrity","Other"],"impacts":["Unexpected State","Varies by Context"]}]	[{"phase":"Implementation","description":"Make the cloneable() method final."}]	[{"method":"Automated Static Analysis","description":"Automated static analysis, commonly referred to as Static Application Security Testing (SAST), can find some instances of this weakness by analyzing source code (or binary/compiled code) without having to execute it. Typically, this is done by building a model of data flow and control flow, then searching for potentially-vulnerable patterns that connect sources (origins of input) with sinks (destinations where the data interacts with external components, a lower layer such as the OS, etc.)"}]	
CWE-492	Inner classes are translated into classes that are accessible at package scope and may expose code that the programmer intended to keep private to attackers.	Inner classes quietly introduce several security concerns because of the way they are translated into Java bytecode. In Java source code, it appears that an inner class can be declared to be accessible only by the enclosing class, but Java bytecode has no concept of an inner class, so the compiler must transform an inner class declaration into a peer class with package level access to the original outer class. More insidiously, since an inner class can access private fields in its enclosing class, once an inner class becomes a peer class in bytecode, the compiler converts private fields accessed by the inner class into protected fields.	[{"scopes":["Confidentiality"],"impacts":["Read Application Data"],"note":"Inner Classes data confidentiality aspects can often be overcome."}]	[{"phase":"Implementation","description":"Using sealed classes protects object-oriented encapsulation paradigms and therefore protects code from being extended in unforeseen ways."},{"phase":"Implementation","description":"Inner Classes do not provide security. Warning: Never reduce the security of the object from an outer class, going to an inner class. If an outer class is final or private, ensure that its inner class is private as well."}]	[{"method":"Automated Static Analysis","description":"Automated static analysis, commonly referred to as Static Application Security Testing (SAST), can find some instances of this weakness by analyzing source code (or binary/compiled code) without having to execute it. Typically, this is done by building a model of data flow and control flow, then searching for potentially-vulnerable patterns that connect sources (origins of input) with sinks (destinations where the data interacts with external components, a lower layer such as the OS, etc.)","effectiveness":"High"}]	
CWE-493	The product has a critical public variable that is not final, which allows the variable to be modified to contain unexpected values.	If a field is non-final and public, it can be changed once the value is set by any function that has access to the class which contains the field. This could lead to a vulnerability if other parts of the program make assumptions about the contents of that field.	[{"scopes":["Integrity"],"impacts":["Modify Application Data"],"note":"The object could potentially be tampered with."},{"scopes":["Confidentiality"],"impacts":["Read Application Data"],"note":"The object could potentially allow the object to be read."}]	[{"phase":"Implementation","description":"Declare all public fields as final when possible, especially if it is used to maintain internal state of an Applet or of classes used by an Applet. If a field must be public, then perform all appropriate sanity checks before accessing the field from your code."}]	[{"method":"Automated Static Analysis","description":"Automated static analysis, commonly referred to as Static Application Security Testing (SAST), can find some instances of this weakness by analyzing source code (or binary/compiled code) without having to execute it. Typically, this is done by building a model of data flow and control flow, then searching for potentially-vulnerable patterns that connect sources (origins of input) with sinks (destinations where the data interacts with external components, a lower layer such as the OS, etc.)","effectiveness":"High"}]	
CWE-494	The product downloads source code or an executable from a remote location and executes the code without sufficiently verifying the origin and integrity of the code.	An attacker can execute malicious code by compromising the host server, performing DNS spoofing, or modifying the code in transit.	[{"scopes":["Integrity","Availability","Confidentiality","Other"],"impacts":["Execute Unauthorized Code or Commands","Alter Execution Logic","Other"],"note":"Executing untrusted code could compromise the control flow of the program. The untrusted code could execute attacker-controlled commands, read or modify sensitive resources, or prevent the software from functioning correctly for legitimate users."}]	[{"phase":"Implementation","description":"Perform proper forward and reverse DNS lookups to detect DNS spoofing."},{"phase":"Architecture and Design Operation","description":"Encrypt the code with a reliable encryption scheme before transmitting. This will only be a partial solution, since it will not detect DNS spoofing and it will not prevent your code from being modified on the hosting site."},{"phase":"Architecture and Design","strategy":"Libraries or Frameworks","description":"Use a vetted library or framework that does not allow this weakness to occur or provides constructs that make this weakness easier to avoid [REF-1482]. Speficially, it may be helpful to use tools or frameworks to perform integrity checking on the transmitted code. When providing the code that is to be downloaded, such as for automatic updates of the software, then use cryptographic signatures for the code and modify the download clients to verify the signatures. Ensure that the implementation does not contain CWE-295, CWE-320, CWE-347, and related weaknesses. Use code signing technologies such as Authenticode. See references [REF-454] [REF-455] [REF-456]."},{"phase":"Architecture and Design Operation","strategy":"Environment Hardening","description":"Run your code using the lowest privileges that are required to accomplish the necessary tasks [REF-76]. If possible, create isolated accounts with limited privileges that are only used for a single task. That way, a successful attack will not immediately give the attacker access to the rest of the software or its environment. For example, database applications rarely need to run as the database administrator, especially in day-to-day operations."},{"phase":"Architecture and Design Operation","strategy":"Sandbox or Jail","description":"Run the code in a jail or similar sandbox environment that enforces strict boundaries between the process and the operating system. This may effectively restrict which files can be accessed in a particular directory or which commands can be executed by the software. OS-level examples include the Unix chroot jail, AppArmor, and SELinux. In general, managed code may provide some protection. For example, java.io.FilePermission in the Java SecurityManager allows the software to specify restrictions on file operations. This may not be a feasible solution, and it only limits the impact to the operating system; the rest of the application may still be subject to compromise. Be careful to avoid CWE-243 and other weaknesses related to jails.","effectiveness":"Limited"}]	[{"method":"Manual Analysis","description":"This weakness can be detected using tools and techniques that require manual (human) analysis, such as penetration testing, threat modeling, and interactive tools that allow the tester to record and modify an active session. Specifically, manual static analysis is typically required to find the behavior that triggers the download of code, and to determine whether integrity-checking methods are in use."},{"method":"Black Box","description":"Use monitoring tools that examine the software's process as it interacts with the operating system and the network. This technique is useful in cases when source code is unavailable, if the software was not developed by you, or if you want to verify that the build phase did not introduce any new weaknesses. Examples include debuggers that directly attach to the running process; system-call tracing utilities such as truss (Solaris) and strace (Linux); system activity monitors such as FileMon, RegMon, Process Monitor, and other Sysinternals utilities (Windows); and sniffers and protocol analyzers that monitor network traffic. Attach the monitor to the process and also sniff the network connection. Trigger features related to product updates or plugin installation, which is likely to force a code download. Monitor when files are downloaded and separately executed, or if they are otherwise read back into the process. Look for evidence of cryptographic library calls that use integrity checking."},{"method":"Automated Static Analysis","description":"Automated static analysis, commonly referred to as Static Application Security Testing (SAST), can find some instances of this weakness by analyzing source code (or binary/compiled code) without having to execute it. Typically, this is done by building a model of data flow and control flow, then searching for potentially-vulnerable patterns that connect sources (origins of input) with sinks (destinations where the data interacts with external components, a lower layer such as the OS, etc.)","effectiveness":"High"}]	[{"id":"CVE-2019-9534","description":"Satellite phone does not validate its firmware image."},{"id":"CVE-2021-22909","description":"Chain: router's firmware update procedure uses curl with -k (insecure) option that disables certificate validation (CWE-295), allowing adversary-in-the-middle (AITM) compromise with a malicious firmware image (CWE-494)."},{"id":"CVE-2008-3438","description":"OS does not verify authenticity of its own updates."},{"id":"CVE-2008-3324","description":"online poker client does not verify authenticity of its own updates."},{"id":"CVE-2001-1125","description":"anti-virus product does not verify automatic updates for itself."},{"id":"CVE-2002-0671","description":"VOIP phone downloads applications from web sites without verifying integrity."}]
CWE-495	The product has a method that is declared public, but returns a reference to a private data structure, which could then be modified in unexpected ways.		[{"scopes":["Integrity"],"impacts":["Modify Application Data"],"note":"The contents of the data structure can be modified from outside the intended scope."}]	[{"phase":"Implementation","description":"Declare the method private."},{"phase":"Implementation","description":"Clone the member data and keep an unmodified version of the data private to the object."},{"phase":"Implementation","description":"Use public setter methods that govern how a private member can be modified."}]	[{"method":"Automated Static Analysis","description":"Automated static analysis, commonly referred to as Static Application Security Testing (SAST), can find some instances of this weakness by analyzing source code (or binary/compiled code) without having to execute it. Typically, this is done by building a model of data flow and control flow, then searching for potentially-vulnerable patterns that connect sources (origins of input) with sinks (destinations where the data interacts with external components, a lower layer such as the OS, etc.)","effectiveness":"High"}]	
CWE-496	Assigning public data to a private array is equivalent to giving public access to the array.		[{"scopes":["Integrity"],"impacts":["Modify Application Data"],"note":"The contents of the array can be modified from outside the intended scope."}]	[{"phase":"Implementation","description":"Do not allow objects to modify private members of a class."}]	[{"method":"Automated Static Analysis","description":"Automated static analysis, commonly referred to as Static Application Security Testing (SAST), can find some instances of this weakness by analyzing source code (or binary/compiled code) without having to execute it. Typically, this is done by building a model of data flow and control flow, then searching for potentially-vulnerable patterns that connect sources (origins of input) with sinks (destinations where the data interacts with external components, a lower layer such as the OS, etc.)","effectiveness":"High"}]	
CWE-497	The product does not properly prevent sensitive system-level information from being accessed by unauthorized actors who do not have the same level of access to the underlying system as the product does.	Network-based products, such as web applications, often run on top of an operating system or similar environment. When the product communicates with outside parties, details about the underlying system are expected to remain hidden, such as path names for data files, other OS users, installed packages, the application environment, etc. This system information may be provided by the product itself, or buried within diagnostic or debugging messages. Debugging information helps an adversary learn about the system and form an attack plan. An information exposure occurs when system data or debugging information leaves the program through an output stream or logging function that makes it accessible to unauthorized parties. Using other weaknesses, an attacker could cause errors to occur; the response to these errors can reveal detailed system information, along with other impacts. An attacker can use messages that reveal technologies, operating systems, and product versions to tune the attack against known vulnerabilities in these technologies. A product may use diagnostic methods that provide significant implementation details such as stack traces as part of its error handling mechanism.	[{"scopes":["Confidentiality"],"impacts":["Read Application Data"]}]	[{"phase":"Architecture and Design Implementation","description":"Production applications should never use methods that generate internal details such as stack traces and error messages unless that information is directly committed to a log that is not viewable by the end user. All error message text should be HTML entity encoded before being written to the log file to protect against potential cross-site scripting attacks against the viewer of the logs"}]	[{"method":"Automated Static Analysis","description":"Automated static analysis, commonly referred to as Static Application Security Testing (SAST), can find some instances of this weakness by analyzing source code (or binary/compiled code) without having to execute it. Typically, this is done by building a model of data flow and control flow, then searching for potentially-vulnerable patterns that connect sources (origins of input) with sinks (destinations where the data interacts with external components, a lower layer such as the OS, etc.)","effectiveness":"High"}]	[{"id":"CVE-2021-32638","description":"Code analysis product passes access tokens as a command-line parameter or through an environment variable, making them visible to other processes via the ps command."}]
CWE-498	The code contains a class with sensitive data, but the class is cloneable. The data can then be accessed by cloning the class.	Cloneable classes are effectively open classes, since data cannot be hidden in them. Classes that do not explicitly deny cloning can be cloned by any other class without running the constructor.	[{"scopes":["Access Control"],"impacts":["Bypass Protection Mechanism"],"note":"A class that can be cloned can be produced without executing the constructor. This is dangerous since the constructor may perform security-related checks. By allowing the object to be cloned, those checks may be bypassed."}]	[{"phase":"Implementation","description":"If you do make your classes clonable, ensure that your clone method is final and throw super.clone()."}]	[{"method":"Automated Static Analysis","description":"Automated static analysis, commonly referred to as Static Application Security Testing (SAST), can find some instances of this weakness by analyzing source code (or binary/compiled code) without having to execute it. Typically, this is done by building a model of data flow and control flow, then searching for potentially-vulnerable patterns that connect sources (origins of input) with sinks (destinations where the data interacts with external components, a lower layer such as the OS, etc.)"}]	
CWE-499	The code contains a class with sensitive data, but the class does not explicitly deny serialization. The data can be accessed by serializing the class through another class.	Serializable classes are effectively open classes since data cannot be hidden in them. Classes that do not explicitly deny serialization can be serialized by any other class, which can then in turn use the data stored inside it.	[{"scopes":["Confidentiality"],"impacts":["Read Application Data"],"note":"an attacker can write out the class to a byte stream, then extract the important data from it."}]	[{"phase":"Implementation","description":"In Java, explicitly define final writeObject() to prevent serialization. This is the recommended solution. Define the writeObject() function to throw an exception explicitly denying serialization."},{"phase":"Implementation","description":"Make sure to prevent serialization of your objects."}]	[{"method":"Automated Static Analysis","description":"Automated static analysis, commonly referred to as Static Application Security Testing (SAST), can find some instances of this weakness by analyzing source code (or binary/compiled code) without having to execute it. Typically, this is done by building a model of data flow and control flow, then searching for potentially-vulnerable patterns that connect sources (origins of input) with sinks (destinations where the data interacts with external components, a lower layer such as the OS, etc.)","effectiveness":"High"}]	
CWE-5	Information sent over a network can be compromised while in transit. An attacker may be able to read or modify the contents if the data are sent in plaintext or are weakly encrypted.		[{"scopes":["Confidentiality"],"impacts":["Read Application Data"]},{"scopes":["Integrity"],"impacts":["Modify Application Data"]}]	[{"phase":"System Configuration","description":"The product configuration should ensure that SSL or an encryption mechanism of equivalent strength and vetted reputation is used for all access-controlled pages."}]		
CWE-50	The product accepts path input in the form of multiple leading slash ('//multiple/leading/slash') without appropriate validation, which can lead to ambiguous path resolution and allow an attacker to traverse the file system to unintended locations or access arbitrary files.		[{"scopes":["Confidentiality","Integrity"],"impacts":["Read Files or Directories","Modify Files or Directories"]}]			[{"id":"CVE-2002-1483","description":"Read files with full pathname using multiple internal slash."},{"id":"CVE-1999-1456","description":"Server allows remote attackers to read arbitrary files via a GET request with more than one leading / (slash) character in the filename."},{"id":"CVE-2004-0578","description":"Server allows remote attackers to read arbitrary files via leading slash (//) characters in a URL request."},{"id":"CVE-2002-0275","description":"Server allows remote attackers to bypass authentication and read restricted files via an extra / (slash) in the requested URL."},{"id":"CVE-2004-1032","description":"Product allows local users to delete arbitrary files or create arbitrary empty files via a target filename with a large number of leading slash (/) characters."},{"id":"CVE-2002-1238","description":"Server allows remote attackers to bypass access restrictions for files via an HTTP request with a sequence of multiple / (slash) characters such as http://www.example.com///file/."},{"id":"CVE-2004-1878","description":"Product allows remote attackers to bypass authentication, obtain sensitive information, or gain access via a direct request to admin/user.pl preceded by // (double leading slash)."},{"id":"CVE-2005-1365","description":"Server allows remote attackers to execute arbitrary commands via a URL with multiple leading / (slash) characters and .. sequences."},{"id":"CVE-2000-1050","description":"Access directory using multiple leading slash."},{"id":"CVE-2001-1072","description":"Bypass access restrictions via multiple leading slash, which causes a regular expression to fail."},{"id":"CVE-2004-0235","description":"Archive extracts to arbitrary files using multiple leading slash in filenames in the archive."}]
CWE-500	An object contains a public static field that is not marked final, which might allow it to be modified in unexpected ways.	Public static variables can be read without an accessor and changed without a mutator by any classes in the application.	[{"scopes":["Integrity"],"impacts":["Modify Application Data"],"note":"The object could potentially be tampered with."},{"scopes":["Confidentiality"],"impacts":["Read Application Data"],"note":"The object could potentially allow the object to be read."}]	[{"phase":"Architecture and Design","description":"Clearly identify the scope for all critical data elements, including whether they should be regarded as static."},{"phase":"Implementation","description":"Make any static fields private and constant. A constant field is denoted by the keyword 'const' in C/C++ and ' final' in Java"}]	[{"method":"Automated Static Analysis","description":"Automated static analysis, commonly referred to as Static Application Security Testing (SAST), can find some instances of this weakness by analyzing source code (or binary/compiled code) without having to execute it. Typically, this is done by building a model of data flow and control flow, then searching for potentially-vulnerable patterns that connect sources (origins of input) with sinks (destinations where the data interacts with external components, a lower layer such as the OS, etc.)","effectiveness":"High"}]	
CWE-501	The product mixes trusted and untrusted data in the same data structure or structured message.	A trust boundary can be thought of as line drawn through a program. On one side of the line, data is untrusted. On the other side of the line, data is assumed to be trustworthy. The purpose of validation logic is to allow data to safely cross the trust boundary - to move from untrusted to trusted. A trust boundary violation occurs when a program blurs the line between what is trusted and what is untrusted. By combining trusted and untrusted data in the same data structure, it becomes easier for programmers to mistakenly trust unvalidated data.	[{"scopes":["Access Control"],"impacts":["Bypass Protection Mechanism"]}]		[{"method":"Automated Static Analysis","description":"Automated static analysis, commonly referred to as Static Application Security Testing (SAST), can find some instances of this weakness by analyzing source code (or binary/compiled code) without having to execute it. Typically, this is done by building a model of data flow and control flow, then searching for potentially-vulnerable patterns that connect sources (origins of input) with sinks (destinations where the data interacts with external components, a lower layer such as the OS, etc.)","effectiveness":"High"}]	
CWE-502	The product deserializes untrusted data without sufficiently ensuring that the resulting data will be valid.		[{"scopes":["Integrity"],"impacts":["Modify Application Data","Unexpected State"],"note":"Attackers can modify unexpected objects or data that was assumed to be safe from modification. Deserialized data or code could be modified without using the provided accessor functions, or unexpected functions could be invoked."},{"scopes":["Availability"],"impacts":["DoS: Resource Consumption (CPU)"],"note":"If a function is making an assumption on when to terminate, based on a sentry in a string, it could easily never terminate."},{"scopes":["Other"],"impacts":["Varies by Context"],"note":"The consequences can vary widely, because it depends on which objects or methods are being deserialized, and how they are used. Making an assumption that the code in the deserialized object is valid is dangerous and can enable exploitation. One example is attackers using gadget chains to perform unauthorized actions, such as generating a shell."}]	[{"phase":"Architecture and Design Implementation","description":"If available, use the signing/sealing features of the programming language to assure that deserialized data has not been tainted. For example, a hash-based message authentication code (HMAC) could be used to ensure that data has not been modified."},{"phase":"Implementation","description":"When deserializing data, populate a new object rather than just deserializing. The result is that the data flows through safe input validation and that the functions are safe."},{"phase":"Implementation","description":"Explicitly define a final object() to prevent deserialization."},{"phase":"Architecture and Design Implementation","description":"Make fields transient to protect them from deserialization. An attempt to serialize and then deserialize a class containing transient fields will result in NULLs where the transient data should be. This is an excellent way to prevent time, environment-based, or sensitive variables from being carried over and used improperly."},{"phase":"Implementation","description":"Avoid having unnecessary types or gadgets (a sequence of instances and method invocations that can self-execute during the deserialization process, often found in libraries) available that can be leveraged for malicious ends. This limits the potential for unintended or unauthorized types and gadgets to be leveraged by the attacker. Add only acceptable classes to an allowlist. Note: new gadgets are constantly being discovered, so this alone is not a sufficient mitigation."},{"phase":"Architecture and Design Implementation","description":"Employ cryptography of the data or code for protection. However, it's important to note that it would still be client-side security. This is risky because if the client is compromised then the security implemented on the client (the cryptography) can be bypassed."},{"phase":"Operation","strategy":"Firewall","description":"Use an application firewall that can detect attacks against this weakness. It can be beneficial in cases in which the code cannot be fixed (because it is controlled by a third party), as an emergency prevention measure while more comprehensive software assurance measures are applied, or to provide defense in depth [REF-1481].","effectiveness":"Moderate"}]	[{"method":"Automated Static Analysis","description":"Automated static analysis, commonly referred to as Static Application Security Testing (SAST), can find some instances of this weakness by analyzing source code (or binary/compiled code) without having to execute it. Typically, this is done by building a model of data flow and control flow, then searching for potentially-vulnerable patterns that connect sources (origins of input) with sinks (destinations where the data interacts with external components, a lower layer such as the OS, etc.)","effectiveness":"High"}]	[{"id":"CVE-2024-37052","description":"insecure deserialization in platform for managing AI/ML applications and models allows code execution via a crafted pickled object in a model file"},{"id":"CVE-2024-37288","description":"deserialization of untrusted YAML data in dashboard for data query and visualization of Elasticsearch data"},{"id":"CVE-2024-9314","description":"PHP object injection in WordPress plugin for AI-based SEO"},{"id":"CVE-2019-12799","description":"chain: bypass of untrusted deserialization issue (CWE-502) by using an assumed-trusted class (CWE-183)"},{"id":"CVE-2015-8103","description":"Deserialization issue in commonly-used Java library allows remote execution."},{"id":"CVE-2015-4852","description":"Deserialization issue in commonly-used Java library allows remote execution."},{"id":"CVE-2013-1465","description":"Use of PHP unserialize function on untrusted input allows attacker to modify application configuration."},{"id":"CVE-2012-3527","description":"Use of PHP unserialize function on untrusted input in content management system might allow code execution."},{"id":"CVE-2012-0911","description":"Use of PHP unserialize function on untrusted input in content management system allows code execution using a crafted cookie value."},{"id":"CVE-2012-0911","description":"Content management system written in PHP allows unserialize of arbitrary objects, possibly allowing code execution."},{"id":"CVE-2011-2520","description":"Python script allows local users to execute code via pickled data."},{"id":"CVE-2012-4406","description":"Unsafe deserialization using pickle in a Python script."},{"id":"CVE-2003-0791","description":"Web browser allows execution of native methods via a crafted string to a JavaScript function that deserializes the string."}]
CWE-506	The product contains code that appears to be malicious in nature.	Malicious flaws have acquired colorful names, including Trojan horse, trapdoor, timebomb, and logic-bomb. A developer might insert malicious code with the intent to subvert the security of a product or its host system at some time in the future. It generally refers to a program that performs a useful service but exploits rights of the program's user in a way the user does not intend.	[{"scopes":["Confidentiality","Integrity","Availability"],"impacts":["Execute Unauthorized Code or Commands"]}]	[{"phase":"Implementation Operation","description":"Remove the malicious code and start an effort to ensure that no more malicious code exists. This may require a detailed review of all code, as it is possible to hide a serious attack in only one or two lines of code. These lines may be located almost anywhere in an application and may have been intentionally obfuscated by the attacker."}]	[{"method":"Manual Static Analysis - Binary or Bytecode","description":"According to SOAR [REF-1479], the following detection techniques may be useful: Cost effective for partial coverage: Binary / Bytecode disassembler - then use manual analysis for vulnerabilities & anomalies Generated Code Inspection","effectiveness":"SOAR Partial"},{"method":"Dynamic Analysis with Manual Results Interpretation","description":"According to SOAR [REF-1479], the following detection techniques may be useful: Cost effective for partial coverage: Automated Monitored Execution","effectiveness":"SOAR Partial"},{"method":"Manual Static Analysis - Source Code","description":"According to SOAR [REF-1479], the following detection techniques may be useful: Cost effective for partial coverage: Manual Source Code Review (not inspections)","effectiveness":"SOAR Partial"},{"method":"Automated Static Analysis","description":"According to SOAR [REF-1479], the following detection techniques may be useful: Cost effective for partial coverage: Origin Analysis","effectiveness":"SOAR Partial"}]	[{"id":"CVE-2022-30877","description":"A command history tool was shipped with a code-execution backdoor inserted by a malicious party."}]
CWE-507	The product appears to contain benign or useful functionality, but it also contains code that is hidden from normal operation that violates the intended security policy of the user or the system administrator.		[{"scopes":["Confidentiality","Integrity","Availability"],"impacts":["Execute Unauthorized Code or Commands"]}]	[{"phase":"Operation","description":"Most antivirus software scans for Trojan Horses."},{"phase":"Installation","description":"Verify the integrity of the product that is being installed."}]		
CWE-508	Non-replicating malicious code only resides on the target system or product that is attacked; it does not attempt to spread to other systems.		[{"scopes":["Confidentiality","Integrity","Availability"],"impacts":["Execute Unauthorized Code or Commands"]}]	[{"phase":"Operation","description":"Antivirus software can help mitigate known malicious code."},{"phase":"Installation","description":"Verify the integrity of the software that is being installed."}]		
CWE-509	Replicating malicious code, including viruses and worms, will attempt to attack other systems once it has successfully compromised the target system or the product.		[{"scopes":["Confidentiality","Integrity","Availability"],"impacts":["Execute Unauthorized Code or Commands"]}]	[{"phase":"Operation","description":"Antivirus software scans for viruses or worms."},{"phase":"Installation","description":"Always verify the integrity of the software that is being installed."}]		
CWE-51	The product accepts path input in the form of multiple internal slash ('/multiple//internal/slash/') without appropriate validation, which can lead to ambiguous path resolution and allow an attacker to traverse the file system to unintended locations or access arbitrary files.		[{"scopes":["Confidentiality","Integrity"],"impacts":["Read Files or Directories","Modify Files or Directories"]}]	[{"phase":"Implementation","strategy":"Input Validation","description":"Inputs should be decoded and canonicalized to the application's current internal representation before being validated (CWE-180). Make sure that the application does not decode the same input twice (CWE-174). Such errors could be used to bypass allowlist validation schemes by introducing dangerous inputs after they have been checked."}]		[{"id":"CVE-2002-1483","description":"Read files with full pathname using multiple internal slash."}]
CWE-510	A trapdoor is a hidden piece of code that responds to a special input, allowing its user access to resources without passing through the normal security enforcement mechanism.		[{"scopes":["Confidentiality","Integrity","Availability","Access Control"],"impacts":["Execute Unauthorized Code or Commands","Bypass Protection Mechanism"]}]	[{"phase":"Installation","description":"Always verify the integrity of the software that is being installed."},{"phase":"Testing","description":"Identify and closely inspect the conditions for entering privileged areas of the code, especially those related to authentication, process invocation, and network communications."}]	[{"method":"Automated Static Analysis - Binary or Bytecode","description":"According to SOAR [REF-1479], the following detection techniques may be useful: Cost effective for partial coverage: Inter-application Flow Analysis Binary / Bytecode simple extractor - strings, ELF readers, etc.","effectiveness":"SOAR Partial"},{"method":"Manual Static Analysis - Binary or Bytecode","description":"According to SOAR [REF-1479], the following detection techniques may be useful: Cost effective for partial coverage: Binary / Bytecode disassembler - then use manual analysis for vulnerabilities & anomalies Generated Code Inspection","effectiveness":"SOAR Partial"},{"method":"Dynamic Analysis with Manual Results Interpretation","description":"According to SOAR [REF-1479], the following detection techniques may be useful: Cost effective for partial coverage: Automated Monitored Execution Forced Path Execution Debugger Monitored Virtual Environment - run potentially malicious code in sandbox / wrapper / virtual machine, see if it does anything suspicious","effectiveness":"SOAR Partial"},{"method":"Manual Static Analysis - Source Code","description":"According to SOAR [REF-1479], the following detection techniques may be useful: Highly cost effective: Manual Source Code Review (not inspections) Cost effective for partial coverage: Focused Manual Spotcheck - Focused manual analysis of source","effectiveness":"High"},{"method":"Automated Static Analysis - Source Code","description":"According to SOAR [REF-1479], the following detection techniques may be useful: Cost effective for partial coverage: Context-configured Source Code Weakness Analyzer","effectiveness":"SOAR Partial"},{"method":"Architecture or Design Review","description":"According to SOAR [REF-1479], the following detection techniques may be useful: Highly cost effective: Inspection (IEEE 1028 standard) (can apply to requirements, design, source code, etc.) Cost effective for partial coverage: Formal Methods / Correct-By-Construction","effectiveness":"High"}]	
CWE-511	The product contains code that is designed to disrupt the legitimate operation of the product (or its environment) when a certain time passes, or when a certain logical condition is met.	When the time bomb or logic bomb is detonated, it may perform a denial of service such as crashing the system, deleting critical data, or degrading system response time. This bomb might be placed within either a replicating or non-replicating Trojan horse.	[{"scopes":["Other","Integrity"],"impacts":["Varies by Context","Alter Execution Logic"]}]	[{"phase":"Installation","description":"Always verify the integrity of the product that is being installed."}]	[{"method":"Automated Static Analysis","description":"Conduct a code coverage analysis using live testing, then closely inspect any code that is not covered."}]	
